Country,Year,LE_at_birth,Doctors_Per_10000,Access_to_Electricity,Gender_Development_Index,Gender_Inequality_Index,Human_Development_Index,Health_Care_Index,Crime_Index
India,2007,65.788,0.570290059,72.3,0.793,0.603,0.553,52.88962105,64.52747395
Ireland,2007,79.64146341,3.867,100,0.983,0.175,0.896,66.58822732,35.99896685
Iran,2007,72.772,1.500917915,98.7,0.877,0.511,0.733,54.06469119,55.20957874
Iraq,2007,63.553,0.528,98.1,0.805,0.609,0.607,51.27692471,63.69653573
Iceland,2007,81.45365854,3.61,100,0.988,0.11,0.909,67.67383935,35.5887456
Israel,2007,80.50487805,3.563,100,0.974,0.17,0.885,63.84208898,38.02006634
Italy,2007,81.43414634,3.773,100,0.963,0.14,0.877,64.3319013,36.40554437
Jamaica,2007,71.418,1.39788227,89.4,0.984,0.426,0.697,65.12135079,53.89137267
Jordan,2007,73.373,2.36,98.8,0.866,0.504,0.729,57.96193996,49.68270436
Japan,2007,82.50707317,2.883819828,100,0.96,0.129,0.895,76.40734056,29.2359834
Kazakhstan,2007,66.34,3.585,100,1.015,0.321,0.758,50.65060278,50.74690606
Kenya,2007,58.865,0.156988575,28.3,0.897,0.634,0.533,51.40475831,69.19677277
Kyrgyz Republic,2007,67.89512195,2.309,99.5,0.959125511,0.362191512,0.708559222,65.51610519,51.22068566
Cambodia,2007,65.731,0.164689028,20.2,0.875,0.531,0.521,56.17130006,53.14506976
Kiribati,2007,64.844,0.372339596,67.7,0.930774535,0.523783815,0.587,65.95731544,46.67321485
St. Kitts and Nevis,2007,71.367,1.408344163,97,0.964672883,0.452551912,0.71324826,70.19320353,54.33244117
South Korea,2007,79.1195122,1.752,100,0.932,0.107,0.871,67.52744076,24.08284594
Kuwait,2007,77.017,1.879,100,1.008,0.354,0.802,67.32521447,50.15878888
Latin America & Caribbean (excluding high income),2007,72.84627968,1.4391683,94.11298633,0.95968717,0.446858715,0.712009272,65.31924379,51.70856063
Lao PDR,2007,62.084,0.257783918,55,0.865313938,0.617536822,0.509724764,50.81700492,65.35648408
Lebanon,2007,77.08,2.326,97.8,0.885,0.422,0.752,59.33204846,51.52033425
Liberia,2007,58.285,0.03719062,3,0.793,0.664,0.448,48.52033815,77.78124166
Libya,2007,71.863,1.507071075,86.8,0.948,0.28,0.741,61.86433195,54.69169495
St. Lucia,2007,72.599,0.185,91.8,0.95813769,0.435722221,0.699606981,80.12522872,41.15510484
Latin America & Caribbean,2007,73.06568532,1.474657215,94.47682262,0.960940936,0.446563704,0.718411951,65.36021552,52.36222288
Least developed countries: UN classification,2007,59.36777916,0.162536638,29.29805143,0.946825602,0.553607281,0.506609659,66.31024364,43.71266395
Low income,2007,57.92882082,0.134891522,23.56985268,0.947271611,0.555089644,0.494357351,65.99217697,43.34160284
Liechtenstein,2007,81.29512195,3.237837512,100,0.976794366,0.122511508,0.907,66.75171117,37.27931463
Sri Lanka,2007,72.049,0.549,80,0.972,0.415,0.719,75.46220488,48.30381009
Lower middle income,2007,64.53255904,0.404664783,68.00575627,0.931346909,0.52544658,0.586413765,65.37257995,46.80615325
Low & middle income,2007,67.88390734,0.507733396,77.81199278,0.929560835,0.509053341,0.606297696,67.71156944,43.73281241
Lesotho,2007,43.123,0.082470589,13.9,0.988,0.562,0.452,65.10086848,43.40350146
Late-demographic dividend,2007,73.7432703,1.790275396,97.63002322,0.955758531,0.400467141,0.742459819,65.40350015,53.26199049
Lithuania,2007,70.9,3.835,99.4,1.032,0.187,0.83,54.91088756,43.45712697
Luxembourg,2007,79.38292683,2.694,100,0.989,0.12,0.887,67.75385197,35.56268355
Latvia,2007,71.0195122,3.178,99.7,1.034,0.269,0.82,49.40993861,46.92091563
Taiwan,2007,82.543,3.337719241,100,0.974746765,0.093393196,0.910220998,75.43842208,31.58400027
St. Martin (French part),2007,77.892,2.244840255,99.7,0.978150138,0.338219314,0.796990817,69.82060569,46.84227992
Morocco,2007,69.604,0.585,82.2,0.816,0.545,0.581,55.928387,53.86742394
Moldova,2007,68.947,2.543,99,0.993,0.278,0.713,58.73102409,58.04832589
Madagascar,2007,61.757,0.177,17.5,0.918,0.622,0.482,55.52935613,68.58486315
Maldives,2007,75.686,1.698,92.6,0.919,0.365,0.665,65.03182725,49.81730764
Middle East & North Africa,2007,71.18035916,1.289460257,94.15180947,0.954993723,0.467542443,0.694291696,67.20177631,51.27133839
Mexico,2007,74.238,1.937,97.9,0.941,0.42,0.743,65.36930635,51.19249726
Marshall Islands,2007,63.36,0.574,72.3,0.933176919,0.522715764,0.587419613,65.56627427,47.61943913
Middle income,2007,68.83369391,0.504804586,82.72013796,0.925802453,0.50330645,0.627409769,68.67883931,42.25387388
North Macedonia,2007,73.8,2.425,99.1,0.925,0.179,0.711,59.76942305,41.33567384
Mali,2007,54.941,0.061,21.7,0.827,0.647,0.382,48.31749648,76.21071944
Malta,2007,79.79268293,2.434212287,100,0.93,0.265,0.837,61.8978621,33.47828945
Myanmar,2007,62.371,0.45,49.5,0.939,0.538907167,0.48,61.83517856,50.1950625
Middle East & North Africa (excluding high income),2007,70.42584048,1.332074597,93.29926078,0.945087649,0.484848542,0.674864364,63.92310013,50.86906131
Montenegro,2007,74.33902439,1.951,99,0.953,0.215,0.787,59.21131782,42.74229008
Mongolia,2007,65.97,2.930060713,78.1,1.034,0.393,0.68,47.38014257,61.90635507
Mozambique,2007,52.566,0.06100615,12.4,0.871,0.572,0.377,51.17320035,63.30096906
Mauritania,2007,62.228,0.161947048,33,0.848,0.661,0.499,50.03054135,69.56319386
Mauritius,2007,72.57073171,1.122,99,0.94,0.396,0.734,65.08026265,50.27745139
Malawi,2007,53.946,0.108685507,7.4,0.888,0.637,0.423,48.39033695,74.37682846
Malaysia,2007,74.211,0.876,98.9,0.941,0.272,0.747,64.22129329,49.58146341
North America,2007,78.23960639,2.234645452,100,0.969704582,0.348420944,0.790115217,61.38894973,57.70127183
Namibia,2007,53.68,0.385,43.7,0.971,0.505,0.569,66.40304687,45.94085348
New Caledonia,2007,76.47804878,2.225843543,100,0.979197156,0.362132553,0.793311615,64.99176065,53.23727599
Niger,2007,55.553,0.043053915,11.2,0.761,0.693,0.311,49.12801388,77.88600526
Nigeria,2007,50.033,0.373,50.1,0.848,0.675,0.48,49.36760654,70.76817958
Nicaragua,2007,69.559,0.525,76.9,0.938,0.518,0.599,66.54702479,44.17723003
Netherlands,2007,80.09756098,2.792,100,0.96,0.054,0.912,73.16824888,27.58260014
Norway,2007,80.39512195,3.844,100,0.991,0.079,0.938,75.09995415,31.53904907
Nepal,2007,66.329,0.257335326,52.6,0.87,0.576,0.509,54.39451461,54.99211637
Nauru,2007,58.53,3.017069477,99.8,0.991543871,0.360142831,0.674818027,54.46724906,55.87434312
New Zealand,2007,80.15121951,2.299,100,0.974,0.18,0.916,69.62643505,34.2319427
OECD members,2007,78.50505311,2.136542068,99.62934049,0.951396761,0.376189193,0.767235288,59.30643573,54.99684545
Oman,2007,74.461,1.884,100,0.887,0.321,0.762,55.37375604,46.38967444
Other small states,2007,68.8446204,0.50035283,79.62606701,0.940167033,0.498521927,0.628367821,68.74988072,43.18940862
Pakistan,2007,63.852,0.703,80.2,0.695,0.611,0.499,52.43714586,67.20314487
Panama,2007,76.154,1.312,85.5,0.975,0.474,0.763,69.23731948,51.74946977
Peru,2007,73.223,1.649,82,0.938,0.431,0.7,61.53219402,53.51854461
Philippines,2007,70.483,1.242,82,0.946,0.462,0.664,64.93616653,52.8263285
Papua New Guinea,2007,62.034,0.04839717,14.9,0.875,0.663,0.478,49.30634543,77.61328082
Poland,2007,75.24390244,2.168,99.8,0.997,0.166,0.825,57.33198144,38.01033909
Pre-demographic dividend,2007,55.08678014,0.199784831,32.30633531,0.94595022,0.511325108,0.559472421,70.20853213,43.17042683
Puerto Rico,2007,77.621,2.326064621,100,0.979320219,0.334337582,0.79623606,61.11286122,54.94565305
"Korea, Dem. People's Rep.",2007,68.911,0.471413382,80.19407556,0.937672211,0.496617962,0.626385428,68.90080808,42.71136347
Portugal,2007,78.32195122,3.651,100,0.987,0.138,0.818,62.07612879,38.02679397
Paraguay,2007,71.106,1.388746806,96.5,0.949,0.509,0.669,62.1385273,51.82549995
West Bank and Gaza,2007,72.153,1.802805364,98.8,0.979691129,0.436302028,0.699868452,51.55480515,70.23357884
Pacific island small states,2007,67.96521287,0.412200794,63.69226415,0.935313677,0.51556199,0.590683831,66.60107508,44.75245307
Post-demographic dividend,2007,79.00585143,2.149290231,99.83050827,0.955808252,0.368294602,0.774314096,58.64233142,57.20669324
French Polynesia,2007,80.02,3.360599362,100,0.976887034,0.158808337,0.86513285,62.00536087,37.43210971
Qatar,2007,77.016,2.773394475,100,0.989,0.558,0.834,63.5948959,33.94489146
Romania,2007,72.56585366,2.324,96.1,0.983,0.364,0.786,64.88009734,48.89779662
Russia,2007,67.58682927,4.942,98.2,1.038,0.326,0.786,44.82669363,48.72529397
Rwanda,2007,59.965,0.076070677,12.8,0.907,0.467,0.456,64.11013558,46.11695745
South Asia,2007,65.63227682,0.479603314,70.08224596,0.943573989,0.479161454,0.635550994,68.79186938,47.53746968
Saudi Arabia,2007,75.046,1.607624505,100,0.867,0.663,0.794,50.71071707,53.5332371
Sudan,2007,61.256,0.364,31.1,0.833,0.636,0.47,51.77073412,71.49289639
Senegal,2007,62.543,0.217707719,48.1,0.831,0.606,0.439,50.32349258,72.38443839
Singapore,2007,80.44146341,1.583,100,0.967,0.111,0.887,68.21631264,28.22422739
Solomon Islands,2007,67.986,0.138824619,12.9,0.93662614,0.460488147,0.523,70.06964946,36.68019378
Sierra Leone,2007,50.365,0.04477981,13,0.83,0.664,0.397,49.33448399,77.95164569
El Salvador,2007,71.108,1.263091459,91.1,0.956,0.447,0.651,64.56004364,52.44006501
Somalia,2007,50.515,0.117782073,20.2,0.946129514,0.489545647,0.500559441,70.32282444,42.03453145
Serbia,2007,73.63170732,2.751,99.6,0.951,0.199,0.754,56.81104277,39.80900622
Sub-Saharan Africa (excluding high income),2007,54.84710781,0.155283634,32.43718404,0.939379525,0.523568676,0.542365403,72.90932556,44.67192851
South Sudan,2007,52.856,0.046349487,0.8,0.83915337,0.635776842,0.392456264,50.55267086,77.49910284
Sub-Saharan Africa,2007,54.84902854,0.176869119,32.44386714,0.942823224,0.521533523,0.547460033,73.16508806,44.87863349
Small states,2007,68.97895158,0.531311096,79.22135095,0.944987329,0.475065914,0.65343361,68.05921445,47.03152278
Sao Tome and Principe,2007,64.724,0.283436872,58,0.873,0.665,0.545,54.72075581,67.74704627
Suriname,2007,68.204,1.191134813,94.7,0.979,0.484,0.701,71.30244665,53.2741615
Slovakia,2007,74.20731707,3.387,100,0.992,0.182,0.823,56.79604107,37.30998025
Slovenia,2007,78.56097561,2.379,100,0.996,0.14,0.882,67.07481382,31.16275308
Sweden,2007,80.9,3.62,100,0.997,0.047,0.908,76.3721706,30.10335676
Eswatini,2007,43.641,0.115445731,39.8,0.912,0.572,0.471,57.15077416,51.21714977
Sint Maarten (Dutch part),2007,75.417,1.720039955,99.7,0.953151365,0.388656147,0.751545927,63.62035122,51.08695207
Seychelles,2007,73.14390244,1.031,96.1,0.961325769,0.409249977,0.77,67.3027535,49.59614788
Syria,2007,73.709,1.429,91.5,0.804,0.51,0.659,58.99963351,53.34358717
Turks and Caicos Islands,2007,75.914,1.516668593,96.6,0.937200414,0.395971513,0.736031374,74.02956758,44.66330228
Chad,2007,48.751,0.039547333,5.5,0.726,0.75,0.337,47.41898052,77.22586068
East Asia & Pacific (IDA & IBRD countries),2007,73.20366027,1.376342321,94.06274952,0.967069596,0.452702177,0.712744086,65.35533189,54.98242148
Europe & Central Asia (IDA & IBRD countries),2007,70.25576671,1.639137846,98.72012133,0.955982934,0.444150735,0.699910353,64.36125202,51.74121368
Togo,2007,56.511,0.048,30,0.783,0.617,0.457,49.75139294,75.97450374
Thailand,2007,75.187,0.293,94.1,0.987,0.395,0.724,80.23088429,41.52202911
Tajikistan,2007,67.217,1.863,98.6,0.867,0.331,0.625,57.87033434,55.83349253
Turkmenistan,2007,66.895,2.269,99.6,0.951,0.235,0.682,62.19847159,43.7722432
Latin America & the Caribbean (IDA & IBRD countries),2007,72.9463465,1.528636539,94.37738458,0.960243031,0.442479492,0.715691022,65.30469251,52.47061786
Timor-Leste,2007,63.723,0.034,36.6,0.896,0.483,0.585,70.11400233,42.68456458
Middle East & North Africa (IDA & IBRD countries),2007,70.40701385,0.700296463,93.23930084,0.938879596,0.473816648,0.675137319,71.07223805,42.81475483
Tonga,2007,70.048,0.598077907,90.5,0.955,0.446,0.704,76.37503329,44.87384574
South Asia (IDA & IBRD),2007,65.63227682,0.484907203,70.08224596,0.944630827,0.478167504,0.651342727,69.13703221,47.90264462
Sub-Saharan Africa (IDA & IBRD countries),2007,54.84902854,0.171400159,32.44386714,0.942744785,0.521034988,0.552201751,73.36838806,44.79193349
Trinidad and Tobago,2007,71.652,1.114,100,0.973,0.347,0.773,64.11994434,48.94703618
Tunisia,2007,75.072,0.998,99.4,0.889,0.302,0.706,61.52314226,46.40407522
Turkey,2007,74.193,1.538,99.7,0.863,0.465,0.717,56.43959166,52.53785006
Tuvalu,2007,63.931,1.228984836,96.7,0.883873323,0.476199894,0.613,58.69804512,53.63241214
Tanzania,2007,57.52,0.084092903,15.9,0.905,0.589,0.465,49.28151021,66.66258867
Uganda,2007,55.236,0.081929175,14.8,0.918,0.563,0.476,54.00708847,60.88501887
Ukraine,2007,68.22219512,3.092,99.8,1.027,0.345,0.757,45.70925229,57.99545121
Upper middle income,2007,72.94776619,1.737135552,96.80471728,0.96477854,0.467696874,0.719874496,57.43157029,67.65245727
Uruguay,2007,76.498,3.112512667,98.7,1.01,0.348,0.771,70.03736252,46.69491918
United States,2007,77.98780488,2.531064203,100,0.987,0.257,0.906,68.52619584,52.51366418
Uzbekistan,2007,68.292,2.623,99.5,0.937,0.23,0.656,56.83335711,46.7802771
St. Vincent and the Grenadines,2007,74.703,0.681680131,88.8,0.964575043,0.407037469,0.735608329,81.89353275,43.65961462
Venezuela,2007,73.058,1.915307411,98.9,1.006,0.486,0.749,47.54774108,77.13247491
British Virgin Islands,2007,75.039,2.094874454,97.9,0.967233925,0.397964598,0.760899112,65.53536387,55.17207814
Virgin Islands (U.S.),2007,76.86341463,2.443050646,100,0.992461572,0.260429508,0.84857376,63.83318723,48.5739423
Vietnam,2007,73.436,0.647,93.1,0.989,0.303,0.648,51.88279578,56.4500913
Vanuatu,2007,69.544,0.114,33.6,0.906532622,0.526937406,0.585,53.47087453,54.48112876
World,2007,69.83519378,0.989554034,82.08790075,0.9079156,0.512386114,0.613928636,53.16368167,61.46899676
Samoa,2007,72.1,0.546098874,92.5,0.949,0.438411328,0.708,71.49948801,42.03326367
Kosovo,2007,76.516,1.926778232,98.15440733,0.959583904,0.403948244,0.75906871,67.7374589,52.34448113
"Yemen, Rep.",2007,66.565,0.278626806,57.2,0.883934711,0.568321002,0.521742179,50.31822169,60.57408352
South Africa,2007,54.992,1.493493217,82,0.947,0.452,0.644,58.70781467,65.13089707
Zambia,2007,52.739,0.107973233,18.5,0.878,0.6,0.495,44.50084881,70.52399133
Zimbabwe,2007,45.61,0.0544,37.2,0.882,0.588,0.454,45.22063614,64.56897674
Aruba,2008,74.147,1.387296452,100,0.918063632,0.355140835,0.739281245,54.81364849,49.72089267
Africa Eastern and Southern,2008,56.6804189,0.120819608,25.94751303,0.559612883,0.737320629,0.385112495,47.25435758,78.01764306
Afghanistan,2008,59.852,0.183,42.4,0.594,0.755,0.43,47.75535758,76.17568721
Africa Western and Central,2008,53.64116468,0.21129201,41.74130531,0.599016411,0.740540009,0.404363026,46.85949394,75.04003513
Angola,2008,54.633,0.124769196,38.5,0.855,0.568,0.486,52.45860006,59.51307598
Albania,2008,77.653,1.661216782,100,0.949,0.293,0.736,57.77254007,45.01059167
Arab World,2008,69.28642729,0.819545057,83.84106593,0.880050755,0.563653026,0.614245584,51.77538233,61.12363476
United Arab Emirates,2008,77.488,1.664,100,0.933,0.193,0.834,64.03378502,33.74098458
Argentina,2008,75.641,2.747019871,97.5,0.995,0.363,0.825,69.65086929,52.37825589
Armenia,2008,72.398,2.674,99.2,0.97,0.348,0.742,54.94596793,56.85941768
Antigua and Barbuda,2008,76.41,0.54,100,0.958418417,0.328525965,0.801,62.22290632,47.27047437
Australia,2008,81.39512195,3.018,100,0.97,0.138,0.919,74.31474787,38.64591111
Austria,2008,80.43170732,4.628,100,0.96,0.121,0.898,72.54248787,32.83427473
Azerbaijan,2008,68.811,3.612,99.7,0.955,0.352,0.716,47.33621353,44.9874318
Burundi,2008,55.71,0.055976059,4.8,0.894,0.547,0.386,51.69594241,62.05099215
Belgium,2008,79.6804878,2.916,100,0.967,0.1,0.908,76.23755434,36.66034356
Benin,2008,57.869,0.061,29,0.817,0.626,0.48,47.62482781,74.89334783
Burkina Faso,2008,55.342,0.031,12.5,0.833,0.628,0.349,48.405604,76.38254954
Bangladesh,2008,67.051,0.339,54.3,0.825,0.665,0.53,49.59949129,67.23943582
Bulgaria,2008,72.96341463,3.577,92.3,0.992,0.247,0.782,57.34942903,42.03123911
Bahrain,2008,78.084,0.993,100,0.977,0.263,0.808,66.28265863,47.51357976
"Bahamas, The",2008,72.667,2.61,100,0.976578376,0.290258344,0.760936782,49.01910162,45.1092328
Bosnia And Herzegovina,2008,76.838,1.591,99.3,0.932,0.253,0.718,62.12294119,43.52744737
Belarus,2008,70.45609756,3.978382692,93.2,1.021,0.153,0.783,52.20937315,44.3959061
Belize,2008,71.151,1.209183855,86.1,0.941,0.468,0.693,59.38995197,55.59121714
Bermuda,2008,78.623,2.304088966,100,0.981039074,0.302255721,0.797298599,62.06914421,51.31517937
Bolivia,2008,65.446,0.625739979,84.7,0.926,0.532,0.652,66.04239134,45.32553773
Brazil,2008,72.715,1.693915589,98.5,0.987,0.461,0.715,61.90340361,55.36242223
Barbados,2008,75.447,2.52311257,100,1.011,0.349,0.789,62.73170883,50.00227287
Brunei Darussalam,2008,74.84,1.467,100,0.95476043,0.363502955,0.760323287,61.63948231,51.23612521
Bhutan,2008,67.499,0.248,67.6,0.890724371,0.555841868,0.588701378,55.15264119,53.5272751
Botswana,2008,57.121,0.357,44.5,0.947,0.505,0.642,65.89032751,47.55746824
Central African Republic,2008,48.016,0.0405,7.5,0.759,0.696,0.358,48.15003734,76.4588715
Canada,2008,80.72463415,1.959,100,0.982,0.143,0.91,69.0502122,34.98345589
Central Europe and the Baltics,2008,74.57595268,2.058747522,98.66885655,0.964971904,0.39324971,0.760625905,67.17424793,54.92804049
Switzerland,2008,81.99268293,3.822,100,0.957,0.062,0.926,77.33183355,28.29600232
Channel Islands,2008,81.317,3.117457322,100,0.976253986,0.139365057,0.881286583,63.75564957,38.70800968
Chile,2008,78.484,1.042,98.2,0.95,0.356,0.813,69.26651107,44.94657466
China,2008,74.872,1.347,98.8,0.945,0.257,0.672,56.6576107,50.35382024
Ivory Coast,2008,53.653,0.136,60.3,0.818,0.661,0.464,50.83794642,70.92876185
Cameroon,2008,55.655,0.1833389,50.6,0.845,0.628,0.497,50.10854201,66.21914603
"Congo, Dem. Rep.",2008,55.339,0.078056121,11.6,0.891700362,0.5653373,0.434957834,52.11771444,61.92797712
"Congo, Rep.",2008,60.426,0.123818119,36.8,0.887477948,0.556858102,0.489364438,55.2035103,55.95572891
Colombia,2008,74.295,1.561,96.8,0.988,0.491,0.716,67.07779972,51.74834451
Comoros,2008,60.475,0.218772825,57.8,0.854,0.618849899,0.507,50.85747857,66.4870785
Cabo Verde,2008,72.508,0.710409535,72.3,0.961,0.459111543,0.635,64.5828311,47.43537408
Costa Rica,2008,78.445,2.139,99.3,0.973,0.333,0.765,63.89825215,55.08150086
Caribbean small states,2008,70.61514546,1.265515979,90.41007072,0.959569239,0.482609361,0.675118328,64.32486799,51.67876063
Cuba,2008,77.429,6.611,97.3,0.957,0.325,0.784,64.94077047,39.71948224
Curacao,2008,75.3097561,2.745381814,99.7,0.99198095,0.325038251,0.788818686,62.99372353,54.70991712
Cyprus,2008,78.981,2.03,100,0.958,0.125,0.857,62.79168232,29.98680675
Czech Republic,2008,76.97560976,3.557,100,0.973,0.154,0.863,61.74872318,34.60586511
Germany,2008,79.73658537,3.58,100,0.958,0.103,0.923,73.11172954,31.67525159
Djibouti,2008,59.365,0.185106045,57.4,0.889125223,0.554593875,0.434,55.93223808,53.90340689
Dominica,2008,73.305,1.305750964,90.9,0.966549437,0.451067324,0.717,65.09108878,55.07486722
Denmark,2008,78.44634146,3.573,100,0.989,0.056,0.915,76.38299565,28.66910497
Dominican Republic,2008,71.658,1.091,97.6,0.966,0.492,0.697,66.71855592,51.81597505
Algeria,2008,72.941,1.424717171,99.3,0.826,0.523,0.705,49.65771842,57.4959113
East Asia & Pacific (excluding high income),2008,73.09787096,1.398400397,94.6803303,0.967210812,0.452773387,0.713279405,65.2731298,54.9045201
Early-demographic dividend,2008,67.07969005,0.502462392,77.43743094,0.93336326,0.513928537,0.612965048,66.80615827,45.00125599
East Asia & Pacific,2008,74.00471204,1.47975437,95.21945282,0.96934017,0.453415154,0.721409319,66.07376711,54.27463617
Europe & Central Asia (excluding high income),2008,71.002439,2.913266885,99.37451346,0.980751483,0.339563217,0.720909653,55.94516218,58.62634723
